cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H0CA08101,2020,CA,8,Christine,Bubser,DEM,0,False,124400,0.439403626139571
H0CA08135,2020,CA,8,Jay,Obernolte,REP,1,False,158711,0.560596373860429
H0CA09125,2020,CA,9,Antonio C. 'Tony',Amador,REP,0,False,128358,0.424169723406365
H4CA11081,2020,CA,9,Jerry,McNerney,DEM,1,False,174252,0.5758302765936351
H8CA10126,2020,CA,10,Josh,Harder,DEM,1,False,166865,0.551630776147626
H8CA10209,2020,CA,10,Ted,Howze,REP,0,False,135629,0.448369223852374
H0CA10073,2020,CA,11,Mark,DeSaulnier,DEM,1,False,271063,0.729927616626633
H0CA15262,2020,CA,11,Nisha,Sharma,REP,0,False,100293,0.27007238337336703
H8CA05035,2020,CA,12,Nancy,Pelosi,DEM,1,False,281776,0.776349359415898
H8CA12262,2020,CA,12,Shahid,Buttar,DEM,0,False,81174,0.223650640584103
H0CA13127,2020,CA,13,Nikka,Piterman,REP,0,False,34955,0.0963430700792133
H8CA09060,2020,CA,13,Barbara,Lee,DEM,1,False,327863,0.903656929920787
H0CA14125,2020,CA,14,Ran S.,Petel,REP,0,False,72705,0.207133801512799
H8CA12171,2020,CA,14,Jackie,Speier,DEM,1,False,278300,0.792866198487201
H0CA15247,2020,CA,15,Alison,Hayden,REP,0,False,99710,0.290953338332832
H2CA15094,2020,CA,15,Eric,Swalwell,DEM,1,False,242991,0.7090466616671679
H0CA16120,2020,CA,16,Kevin,Cookingham,REP,0,False,88039,0.406216980653258
H4CA20082,2020,CA,16,Jim,Costa,DEM,1,False,128690,0.5937830193467419
H0CA17193,2020,CA,17,Ritesh,Tandon,REP,0,False,85199,0.286541152097291
H4CA12055,2020,CA,17,Ro,Khanna,DEM,1,False,212137,0.713458847902709
H0CA18068,2020,CA,18,Rishi,Kumar,DEM,0,False,126751,0.368313384998504
H8CA12098,2020,CA,18,Anna G.,Eshoo,DEM,1,False,217388,0.6316866150014959
H4CA16049,2020,CA,19,Zoe,Lofgren,DEM,1,False,224385,0.716823149440783
H8CA19051,2020,CA,19,Justin James,Aguilera,REP,0,False,88642,0.283176850559217
H0CA20122,2020,CA,20,Jeff,Gorman,REP,0,False,71658,0.232238117152913
H6CA20152,2020,CA,20,Jimmy,Panetta,DEM,1,False,236896,0.7677618828470869
H2CA20094,2020,CA,21,David G.,Valadao,REP,1,False,85928,0.504467692885742
H8CA10167,2020,CA,21,TJ,Cox,DEM,0,False,84406,0.495532307114258
H0CA22102,2020,CA,22,Phil,Arballo,DEM,0,False,144251,0.457737696698917
H8CA20059,2020,CA,22,Devin G.,Nunes,REP,1,False,170888,0.542262303301083
H0CA23167,2020,CA,23,Kim,Mangone,DEM,0,False,115896,0.378599102306954
H6CA22125,2020,CA,23,Kevin,McCarthy,REP,1,False,190222,0.621400897693047
H0CA24157,2020,CA,24,Andy,Caldwell,REP,0,False,149781,0.413365714995377
H6CA24303,2020,CA,24,Salud,Carbajal,DEM,1,False,212564,0.586634285004623
H0CA25154,2020,CA,25,Christy,Smith,DEM,0,False,169305,0.49950876696081603
H0CA25162,2020,CA,25,Mike,Garcia,REP,1,False,169638,0.500491233039184
H0CA26145,2020,CA,26,Ronda,Baldwin-Kennedy,REP,0,False,135877,0.394151415733336
H2CA00120,2020,CA,26,Julia,Brownley,DEM,1,False,208856,0.605848584266664
H0CA27127,2020,CA,27,Johnny J.,Nalbandian,REP,0,False,95907,0.302242545333073
H0CA32101,2020,CA,27,Judy,Chu,DEM,1,False,221411,0.697757454666927
H0CA27085,2020,CA,28,Adam B.,Schiff,DEM,1,False,244271,0.726566706028275
H0CA28182,2020,CA,28,Eric,Early,REP,0,False,91928,0.273433293971725
H2CA28113,2020,CA,29,Tony,Cardenas,DEM,1,False,119420,0.566121814320388
H8CA29100,2020,CA,29,Anglica Maria,Due¤as,DEM,0,False,91524,0.43387818567961195
H6CA24113,2020,CA,30,Brad,Sherman,DEM,1,False,240038,0.694827825764769
H6CA30185,2020,CA,30,Mark S.,Reed,REP,0,False,105426,0.305172174235231
H0CA31129,2020,CA,31,Agnes,Gibboney,REP,0,False,110735,0.38711763677678696
H2CA31125,2020,CA,31,Pete,Aguilar,DEM,1,False,175315,0.612882363223213
H8CA32088,2020,CA,32,Joshua M.,Scott,REP,0,False,86818,0.334223898983677
H8CA34068,2020,CA,32,Grace F.,Napolitano,DEM,1,False,172942,0.665776101016323
H0CA48156,2020,CA,33,James P.,Bradley,REP,0,False,123334,0.324198008558781
H4CA33119,2020,CA,33,Ted W.,Lieu,DEM,1,False,257094,0.6758019914412191
H0CA34131,2020,CA,34,David,Kim,DEM,0,False,96554,0.470201513542996
H8CA34266,2020,CA,34,Jimmy,Gomez,DEM,1,False,108792,0.529798486457004
H0CA35146,2020,CA,35,Mike,Cargile,REP,0,False,74941,0.306700334771185
H4CA35031,2020,CA,35,Norma J.,Torres,DEM,1,False,169405,0.693299665228815
H0CA36193,2020,CA,36,Erin,Cruz,REP,0,False,121698,0.396605496514572
H2CA36439,2020,CA,36,Raul,Ruiz,DEM,1,False,185151,0.603394503485428
H0CA33117,2020,CA,37,Karen,Bass,DEM,1,False,254916,0.8593997053479021
H0CA37167,2020,CA,37,Errol,Webber,REP,0,False,41705,0.140600294652098
H0CA38157,2020,CA,38,Michael,Tolar,DEM,0,False,65739,0.256586496803354
H2CA39078,2020,CA,38,Linda T.,S nchez,DEM,1,False,190467,0.743413503196646
H8CA39174,2020,CA,39,Gil,Cisneros,DEM,0,False,169837,0.49402384643801495
H8CA39240,2020,CA,39,Young,Kim,REP,1,False,173946,0.505976153561985
H0CA40138,2020,CA,40,C Antonio,Delgado,REP,0,False,50809,0.27260825942558503
H2CA33048,2020,CA,40,Lucille,Roybal-Allard,DEM,1,False,135572,0.727391740574415
H2CA43245,2020,CA,41,Mark,Takano,DEM,1,False,168126,0.640301935080911
H8CA41170,2020,CA,41,Aja,Smith,REP,0,False,94447,0.35969806491908896
H0CA42217,2020,CA,42,"William ""Liam""",O'Mara,DEM,0,False,157773,0.42867622885120604
H2CA37023,2020,CA,42,Ken,Calvert,REP,1,False,210274,0.571323771148794
H0CA43108,2020,CA,43,"Joe E., III",Collins,REP,0,False,78688,0.28315425084023604
H4CA23011,2020,CA,43,Maxine,Waters,DEM,1,False,199210,0.716845749159764
H4CA44157,2020,CA,44,Analilia,Joya,DEM,0,False,66375,0.322152439379526
H6CA44103,2020,CA,44,Nanette Diaz,Barragan,DEM,1,False,139661,0.677847560620474
H4CA45089,2020,CA,45,Greg,Raths,REP,0,False,193096,0.465359968573694
H8CA45130,2020,CA,45,Katie,Porter,DEM,1,False,221843,0.534640031426306
H0CA46077,2020,CA,46,James S.,Waters,REP,0,False,71716,0.312462149103124
H6CA46116,2020,CA,46,Lou,Correa,DEM,1,False,157803,0.6875378508968759
H2CA00104,2020,CA,47,Alan,Lowenthal,DEM,1,False,197028,0.6327187948580439
H8CA47078,2020,CA,47,John,Briscoe,REP,0,False,114371,0.367281205141956
H0CA48198,2020,CA,48,Michelle,Steel,REP,1,False,201738,0.5105998481397119
H8CA48035,2020,CA,48,Harley,Rouda,DEM,0,False,193362,0.489400151860289
H8CA49058,2020,CA,49,Mike,Levin,DEM,1,False,205349,0.531295762549611
H8CA49108,2020,CA,49,Brian,Maryott,REP,0,False,181157,0.46870423745038897
H0CA50178,2020,CA,50,Darrell,Issa,REP,1,False,195521,0.539531995916002
H8CA50098,2020,CA,50,Ammar,Campa-Najjar,DEM,0,False,166869,0.46046800408399796
H2CA50026,2020,CA,51,Juan C.,Vargas,DEM,1,False,165596,0.683047554622438
H8CA51062,2020,CA,51,"Juan M., Jr.",Hidalgo,REP,0,False,76841,0.316952445377562
H0CA52083,2020,CA,52,Jim,DeBello,REP,0,False,152350,0.38424191982244404
H2CA52089,2020,CA,52,Scott,Peters,DEM,1,False,244145,0.615758080177556
H0CA53107,2020,CA,53,Georgette,G¢mez,DEM,0,False,135614,0.40498957767172894
H0CA53115,2020,CA,53,Sara,Jacobs,DEM,1,False,199244,0.5950104223282711
H0CO01177,2020,CO,1,Jan,Kok,AVP,0,False,1441,0.0032001598969553
H0CO01185,2020,CO,1,Kyle,Furey,LIB,0,False,8749,0.0194297008594461
H0CO01193,2020,CO,1,Paul Noel,Fiorino,UPC,0,False,2524,0.00560527659952475
H0CO02233,2020,CO,1,Shane,Bolling,REP,0,False,105955,0.235303915254614
H6CO01141,2020,CO,1,Diana,DeGette,DEM,1,False,331621,0.73646094738946
H0CO02225,2020,CO,2,Charlie,Winn,REP,0,False,182547,0.35400445639885
H0CO02241,2020,CO,2,Thom,Atkinson,LIB,0,False,13657,0.026484351213874203
H2CO02080,2020,CO,2,Gary,Swing,UPC,0,False,2534,0.00491406209093924
H8CO02160,2020,CO,2,Joe,Neguse,DEM,1,False,316925,0.614597130296337
H0CO03165,2020,CO,3,Lauren,Boebert,REP,1,False,220634,0.513916225464049
H0CO03173,2020,CO,3,Christopher Hawkins,Milton,UPC,0,False,4265,0.00993433786997547
H0CO03181,2020,CO,3,John Ryan,Keil,LIB,0,False,10298,0.023986825647129503
H8CO03192,2020,CO,3,Diane E.,Mitsch Bush,DEM,0,False,194122,0.452162611018846
H0CO04197,2020,CO,4,Ike,McCorkle,DEM,0,False,173945,0.36611752720966
H0CO04221,2020,CO,4,Laura,Ireland,UPC,0,False,4530,0.00953469428991785
H4CO04090,2020,CO,4,Ken,Buck,REP,1,False,285606,0.6011403746945431
H6CO04178,2020,CO,4,Bruce,Griffith,LIB,0,False,11026,0.0232074038058795
H0CO05129,2020,CO,5,Jilian,Freeland,DEM,0,False,161600,0.373721979523921
H0CO05152,2020,CO,5,Rebecca,Keltie,UPC,0,False,3309,0.007652512563395129
H0CO05160,2020,CO,5,Ed,Duffett,LIB,0,False,14777,0.0341738223479268
H6CO05159,2020,CO,5,Doug,Lamborn,REP,1,False,249013,0.575876431232612
H8CO05171,2020,CO,5,Marcus Allen,Murphy,UN,0,False,3708,0.00857525433214541
H0CO06119,2020,CO,6,Steve,House,REP,0,False,175192,0.39955025737046496
H2CO02122,2020,CO,6,Norm,Olsen,LIB,0,False,9083,0.0207150725358232
H8CO06229,2020,CO,6,Jason,Crow,DEM,1,False,250314,0.570876656031272
H8CO06294,2020,CO,6,Jaimie Lynn,Kulikowski,UPC,0,False,3884,0.008858014062439419
H0CO06101,2020,CO,7,"Charles ""Casper""",Stockham,REP,0,False,159301,0.37595463084460595
H0CO07109,2020,CO,7,Ken,Biles,LIB,0,False,11510,0.027163908582001503
H0CO07117,2020,CO,7,David,Olszta,UPC,0,False,2355,0.005557863137325239
H6CO07023,2020,CO,7,Ed,Perlmutter,DEM,1,False,250525,0.59124571655134
H8CO07110,2020,CO,7,Steve,Zorn,W,0,False,33,7.78808847268505e-05
H0CT01126,2020,CT,1,Mary,Fay,REP,0,False,122111,0.349650810194796
H8CT01046,2020,CT,1,John B.,Larson,DEM,1,False,222668,0.6375842193123867
H8CT01152,2020,CT,1,Thomas E.,McCormick,GRE,0,False,4458,0.0127649704928172
H0CT02207,2020,CT,2,Justin,Anderson,REP,0,False,140356,0.382080158542196
H0CT02215,2020,CT,2,Cassandra,Martineau,GRE,0,False,4960,0.0135022199718522
H2CT02112,2020,CT,2,Joe,Courtney,DEM,1,False,218119,0.5937682899275071
H8CT02085,2020,CT,2,Daniel,Reale,LIB,0,False,3903,0.010624831562528102
H0CT03072,2020,CT,3,Rosa L.,DeLauro,DEM,1,False,203265,0.587296267296152
H0CT03155,2020,CT,3,Margaret,Streicker,REP,0,False,137598,0.39756373102804665
H0CT03163,2020,CT,3,Justin C.,Paglino,GRE,0,False,5240,0.0151400016758017
H0CT04195,2020,CT,4,Jonathan,Riddle,REP,0,False,130627,0.362132536399827
H0CT04211,2020,CT,4,Brian,Merlen,DEM,0,False,5647,0.0156549751050688
H0CT04245,2020,CT,4,Yusheng,Peng,W,0,False,10,2.7722640526064798e-05
H8CT04172,2020,CT,4,Jim,Himes,DEM,1,False,224432,0.622184765854578
H0CT05200,2020,CT,5,David X.,Sullivan,REP,0,False,151988,0.434842814799556
H0CT05242,2020,CT,5,Bruce W.,Walczak,IP,0,False,5052,0.014453943076870299
H8CT05245,2020,CT,5,Jahana,Hayes,DEM,1,False,192484,0.5507032421235736
H0DC00058,2020,DC,0,Eleanor Holmes,Norton,DEM,1,False,281831,0.862958415368646
H0DC00249,2020,DC,0,Barbara Washington,Franklin,IND,0,False,7628,0.0233567165870044
H0DC00264,2020,DC,0,Patrick,Hynes,LIB,0,False,9678,0.0296337576204809
H0DC00272,2020,DC,0,Amir,Lowery,IND,0,False,5001,0.0153129181504469
H0DC00280,2020,DC,0,Omari,Musa,IND,0,False,6702,0.0205213312226145
H0DC01015,2020,DC,0,David,Krucoff,IND,0,False,5017,0.015361909690220402
H8DC00143,2020,DC,0,Natale Lino,Stracuzzi,DCG,0,False,5553,0.0170031262726318
H8DC00192,2020,DC,0,"John ""Recovery""",Cheeks,IND,0,False,2914,0.0089225841812442
H0DE00159,2020,DE,0,David L.,Rogers,LIB,0,False,3814,0.00781125197124542
H0DE01082,2020,DE,0,Catherine S.,Purcell,IDE,0,False,6682,0.013685051303582002
H6DE00206,2020,DE,0,Lisa Blunt,Rochester,DEM,1,False,281382,0.576283613574457
H8DE01044,2020,DE,0,Lee,Murphy,REP,0,False,196392,0.402220083150716
H0FL01153,2020,FL,1,Albert,Oram,NPA,0,False,6038,0.0137677226937126
H6FL01119,2020,FL,1,Matt,Gaetz,REP,1,False,283352,0.646093368782521
H8FL01107,2020,FL,1,Phil,Ehr,DEM,0,False,149172,0.340138908523766
H4FL02013,2020,FL,2,Kim,O'Connor,W,0,False,6662,0.0213526325404889
H6FL02208,2020,FL,2,Neal,Dunn,REP,1,False,305337,0.9786473674595111
H0FL03175,2020,FL,3,Kat,Cammack,REP,1,False,223075,0.571399663422993
H0FL03183,2020,FL,3,Adam,Christensen,DEM,0,False,167326,0.42860033657700697
H0FL04116,2020,FL,4,Gary L.,Koniz,W,0,False,20,3.96086663762031e-05
H0FL04157,2020,FL,4,Donna,Deegan,DEM,0,False,196423,0.389002653780647
H6FL04105,2020,FL,4,John H.,Rutherford,REP,1,False,308497,0.610957737552977
H0FL02086,2020,FL,5,Al,Lawson,DEM,1,False,219463,0.651277698806729
H0FL05170,2020,FL,5,Gary,Adler,REP,0,False,117510,0.34872230119327097
H0FL06103,2020,FL,6,Clint,Curtis,DEM,0,False,172305,0.39351978732734105
H0FL06145,2020,FL,6,"John G. ""Gerry""",Nolan,W,0,False,112,0.00025579185851056104
H6FL08213,2020,FL,6,Alan,Grayson,W,0,False,46,0.000105057370459695
H8FL06148,2020,FL,6,Michael,Waltz,REP,1,False,265393,0.606119363443689
H0FL07143,2020,FL,7,Leo,Valentin,REP,0,False,175750,0.43240357338805097
H0FL07192,2020,FL,7,William R.,Garlington,NPA,0,False,5753,0.0141542973411178
H6FL07140,2020,FL,7,Stephanie,Murphy,DEM,1,False,224946,0.553442129270831
H0FL08224,2020,FL,8,Jim,Kennedy,DEM,0,False,177695,0.3864715912551
H8FL15107,2020,FL,8,Bill,Posey,REP,1,False,282093,0.6135284087449
H0FL09081,2020,FL,9,"William P. ""Bill""",Olson,REP,0,False,188889,0.439646865500724
H6FL08197,2020,FL,9,Clay,Hill,W,0,False,25,5.81885214994949e-05
H6FL09179,2020,FL,9,Darren,Soto,DEM,1,False,240724,0.560294945977777
H0FL10121,2020,FL,10,Sufiyah,Yasmine,W,0,False,74,0.000196600929337907
H2FL08063,2020,FL,10,Val,Demings,DEM,1,False,239434,0.636120904258004
H8FL07088,2020,FL,10,Vennia,Francois,REP,0,False,136889,0.363682494812658
H0FL08208,2020,FL,11,Daniel,Webster,REP,1,False,316979,0.667221669090856
H8FL11130,2020,FL,11,Dana Marie,Cottrell,DEM,0,False,158094,0.332778330909145
H6FL09070,2020,FL,12,Gus Michael,Bilirakis,REP,1,False,284941,0.628821432906308
H6FL13197,2020,FL,12,Kimberly,Walker,DEM,0,False,168194,0.371178567093692
H0FL13158,2020,FL,13,Anna Paulina,Luna,REP,0,False,190713,0.469591874422899
H0FL13190,2020,FL,13,Jacob,Curnow,W,0,False,7,1.72360726377347e-05
H6FL13205,2020,FL,13,Charlie,Crist,DEM,1,False,215405,0.530390889504463
H6FL11126,2020,FL,14,Kathy,Castor,DEM,1,False,224240,0.6025754025410069
H6FL14112,2020,FL,14,Christine Y.,Quinn,REP,0,False,147896,0.39742459745899406
H0FL15104,2020,FL,15,Scott,Franklin,REP,1,False,216374,0.553852218362766
H4FL15155,2020,FL,15,Alan,Cohn,DEM,0,False,174297,0.446147781637234
H0FL16094,2020,FL,16,Margaret,Good,DEM,0,False,215683,0.44499715278408203
H6FL13148,2020,FL,16,Vern,Buchanan,REP,1,False,269001,0.555002847215918
H0FL17159,2020,FL,17,Allen,Ellison,DEM,0,False,140487,0.34065960712614296
H0FL17175,2020,FL,17,"Theodore ""Pink Tie""",Murray,NPA,0,False,5396,0.013084479276037399
H8FL17053,2020,FL,17,Greg,Steube,REP,1,False,266514,0.6462559135978201
H0FL18207,2020,FL,18,Pam,Keith,DEM,0,False,186674,0.415089388953126
H0FL18215,2020,FL,18,K. W.,Miller,NPA,0,False,9760,0.0217023925998399
H6FL18097,2020,FL,18,Brian,Mast,REP,1,False,253286,0.5632082184470341
H0FL19106,2020,FL,19,Cindy Lyn,Banyai,DEM,0,False,172146,0.38720256236658995
H0FL19205,2020,FL,19,Byron,Donalds,REP,1,False,272440,0.612790689828133
H0FL19254,2020,FL,19,Patrick,Post,W,0,False,3,6.74780527633387e-06
H0FL20120,2020,FL,20,Greg,Musselwhite,REP,0,False,68748,0.213232260886017
H2FL23021,2020,FL,20,Alcee L.,Hastings,DEM,1,False,253661,0.786767739113983
H0FL21078,2020,FL,21,Laura,Loomer,REP,0,False,157612,0.391006541914645
H0FL21177,2020,FL,21,Charleston,Malkemus,NPA,0,False,7544,0.01871528406596
H0FL21185,2020,FL,21,Sylvia,Caravetta,W,0,False,8,1.9846536655312802e-05
H2FL14053,2020,FL,21,Lois,Frankel,DEM,1,False,237925,0.5902484042144119
H8FL00026,2020,FL,21,Piotr,Blass,W,0,False,4,9.923268327656401e-06
H0FL19080,2020,FL,22,Ted,Deutch,DEM,1,False,235764,0.5860155051862089
H0FL22118,2020,FL,22,"James ""Jim""",Pruden,REP,0,False,166553,0.413984494813791
H0FL22142,2020,FL,23,Jeff,Olson,W,0,False,46,0.000120990226093909
H0FL23090,2020,FL,23,Carla,Spalding,REP,0,False,158874,0.417873938705299
H0FL23116,2020,FL,23,"Demetrius ""DB""",Fugate,W,0,False,37,9.731822533640541e-05
H4FL20023,2020,FL,23,Debbie,Wasserman Schultz,DEM,1,False,221239,0.58190775284327
H0FL17068,2020,FL,24,Frederica,Wilson,DEM,1,False,218825,0.755512052976474
H0FL23041,2020,FL,24,Christine Alexandria,Olivo,NPA,0,False,11703,0.0404056097611501
H0FL24205,2020,FL,24,Lavern,Spicer,REP,0,False,59084,0.2039925700357
H0FL24213,2020,FL,24,Hector,Rivera,W,0,False,9,3.10732707724815e-05
H0FL24221,2020,FL,24,Howard,Knepper,W,0,False,17,5.86939559035762e-05
H0FL26036,2020,FL,26,Carlos,Gimenez,REP,1,False,177223,0.517243090213933
H8FL26039,2020,FL,26,Debbie,Mucarsel-Powell,DEM,0,False,165407,0.48275690978606695
H0FL27067,2020,FL,27,"Frank E., Sr.",Polo,W,0,False,76,0.00022159049493403302
H8FL27185,2020,FL,27,Maria Elvira,Salazar,REP,1,False,176141,0.513568044318099
H8FL27193,2020,FL,27,Donna,Shalala,DEM,0,False,166758,0.486210365186967
H0GA01078,2020,GA,1,Joyce Marie,Griggs,DEM,0,False,135238,0.41650779962734297
H4GA01039,2020,GA,1,"Earl L. ""Buddy""",Carter,REP,1,False,189457,0.583492200372657
H0GA02258,2020,GA,2,Don,Cole,REP,0,False,111620,0.40881355435586797
H0GA02266,2020,GA,2,JaMelle,Hill,W,0,False,17,6.22633078664196e-05
H2GA02031,2020,GA,2,Sanford,Bishop,DEM,1,False,161397,0.591124182336266
H0GA03074,2020,GA,3,Val,Almonord,DEM,0,False,129792,0.34954405657684295
H6GA03113,2020,GA,3,Drew,Ferguson,REP,1,False,241526,0.6504559434231579
H0GA04148,2020,GA,4,Johsie Cruz,Ezammudeen,REP,0,False,69393,0.199233991484328
H6GA04129,2020,GA,4,"Henry C. ""Hank,"" Jr.",Johnson,DEM,1,False,278906,0.800766008515672
H0GA05277,2020,GA,5,Angela,Stanton-King,REP,0,False,52646,0.148506500650206
H0GA05301,2020,GA,5,Nikema,Williams,DEM,1,False,301857,0.851493499349794
H8GA06286,2020,GA,6,Karen,Handel,REP,0,False,180329,0.454110258269874
H8GA06393,2020,GA,6,Lucy,McBath,DEM,1,False,216775,0.545889741730126
H0GA07232,2020,GA,7,Rich,McCormick,REP,0,False,180564,0.486087480886439
H8GA07201,2020,GA,7,Carolyn,Bourdeaux,DEM,1,False,190900,0.513912519113562
H0GA08099,2020,GA,8,Austin,Scott,REP,1,False,198701,0.6451058883878279
H0GA08115,2020,GA,8,Lindsay,Holliday,DEM,0,False,109264,0.354738274033888
H8GA08118,2020,GA,8,"James L., III",Cooper,W,0,False,48,0.000155837578284033
H0GA09170,2020,GA,9,Devin,Pandy,DEM,0,False,79797,0.214193108520536
H0GA09246,2020,GA,9,Andrew,Clyde,REP,1,False,292750,0.785806891479464
H0GA07125,2020,GA,10,Jody,Hice,REP,1,False,235810,0.623100785845273
H8GA10197,2020,GA,10,Tabitha,Johnson-Green,DEM,0,False,142636,0.37689921415472705
H0GA11036,2020,GA,11,Dana,Barrett,DEM,0,False,160623,0.395738170207105
H4GA11061,2020,GA,11,Barry,Loudermilk,REP,1,False,245259,0.604261829792895
