cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H2AZ07161,2016,AZ,3,Jaime,Vasquez,W,0,False,332,0.00219816598801602
H4AZ03075,2016,AZ,3,Federico,Sanchez,W,0,False,144,0.000953421392392492
H6AZ03211,2016,AZ,3,Harvey,Martin,W,0,False,283,0.0018737378753269098
H6AZ03245,2016,AZ,3,Bill,Abatecola,W,0,False,1303,0.00862713940477373
H0AZ01259,2016,AZ,4,Paul,Gosar,REP,1,False,203487,0.7145335220150081
H2AZ04143,2016,AZ,4,Mikel,Weisser,DEM,0,False,81296,0.28546647798499203
H6AZ05083,2016,AZ,5,Andy,Biggs,REP,1,False,205184,0.640951631242893
H6AZ05133,2016,AZ,5,Talia,Fuentes,DEM,0,False,114940,0.359048368757107
H2AZ05132,2016,AZ,6,W. John,Williamson,DEM,0,False,122866,0.37869709410560803
H4AZ06045,2016,AZ,6,David,Schweikert,REP,1,False,201578,0.621302905894392
H4AZ07043,2016,AZ,7,Ruben,Gallego,DEM,1,False,119465,0.752246380918198
H6AZ07030,2016,AZ,7,Eve,Nunez,REP,0,False,39286,0.24737581149920299
H6AZ07048,2016,AZ,7,Neil B.,Westbrooks,W,0,False,60,0.00037780758259818304
H2AZ06197,2016,AZ,8,Mark,Salazar,W,0,False,93954,0.314257904612822
H4AZ04024,2016,AZ,8,Trent,Franks,REP,1,False,204942,0.68549123493583
H6AZ08202,2016,AZ,8,"Hayden, III",Keener,W,0,False,75,0.00025086045134812396
H2AZ09019,2016,AZ,9,Kyrsten,Sinema,DEM,1,False,169055,0.6091918402058331
H6AZ09010,2016,AZ,9,Dave,Giles,REP,0,False,108350,0.39044060149834103
H6AZ09069,2016,AZ,9,Cary,Dolego,W,0,False,56,0.00020179671143430602
H6AZ09077,2016,AZ,9,Axel,Bello,W,0,False,46,0.000165761584392466
H2CA02142,2016,CA,1,Doug,La Malfa,REP,1,False,185448,0.590531021921054
H6CA01194,2016,CA,1,Jim,Reed,DEM,0,False,128588,0.409468978078946
H2CA06259,2016,CA,2,Jared W.,Huffman,DEM,1,False,254194,0.768500994660878
H4CA02098,2016,CA,2,Dale K.,Mensing,REP,0,False,76572,0.231499005339122
H0CA10149,2016,CA,3,John G.,Garamendi,DEM,1,False,152513,0.593514317069184
H6CA03117,2016,CA,3,N. Eugene,Cleek,REP,0,False,104453,0.40648568293081605
H6CA04156,2016,CA,4,Robert W.,Derlet,DEM,0,False,130845,0.372801144231262
H8CA04152,2016,CA,4,Tom,McClintock,REP,1,False,220133,0.627198855768738
H6CA05336,2016,CA,5,Carlos,Santamaria,REP,0,False,67565,0.231314898439185
H8CA01109,2016,CA,5,Mike,Thompson,DEM,1,False,224526,0.7686851015608149
H6CA05195,2016,CA,6,Doris,Matsui,DEM,1,False,177565,0.754270155004184
H6CA06227,2016,CA,6,Robert (Bob),Evans,REP,0,False,57848,0.24572984499581602
H0CA03078,2016,CA,7,Ami,Bera,DEM,1,False,152133,0.511713717747334
H6CA07126,2016,CA,7,Scott R.,Jones,REP,0,False,145168,0.48828628225266696
H2CA08164,2016,CA,8,Paul,Cook,REP,1,False,136972,0.622580190630298
H8CA41139,2016,CA,8,Rita,Ramirez,DEM,0,False,83035,0.377419809369702
H0CA11337,2016,CA,9,"Antonio C. ""Tony""",Amador,REP,0,False,98992,0.426404772673429
H4CA11081,2016,CA,9,Jerry,McNerney,DEM,1,False,133163,0.573595227326571
H0CA19173,2016,CA,10,Jeff,Denham,REP,1,False,124671,0.51700457408736
H4CA10075,2016,CA,10,Michael,Eggman,DEM,0,False,116470,0.48299542591264
H0CA10073,2016,CA,11,Mark,DeSaulnier,DEM,1,False,214868,0.7205282201409079
H6CA11169,2016,CA,11,Roger Allen,Petersen,REP,0,False,83341,0.279471779859092
H6CA12175,2016,CA,12,Preston,Picus,NOP,0,False,64810,0.191267393646062
H8CA05035,2016,CA,12,Nancy,Pelosi,DEM,1,False,274035,0.8087326063539381
H6CA13140,2016,CA,13,Sue,Caro,REP,0,False,29754,0.0921544517779547
H8CA09060,2016,CA,13,Barbara,Lee,DEM,1,False,293117,0.907845548222045
H6CA14114,2016,CA,14,Angel,Cardenas,W,0,False,54817,0.191368734879402
H8CA12171,2016,CA,14,Jackie,Speier,DEM,1,False,231630,0.8086312651205979
H2CA15094,2016,CA,15,Eric,Swalwell,DEM,1,False,198578,0.7376679532089879
H6CA15152,2016,CA,15,Danny R.,Turner,REP,0,False,70619,0.26233204679101196
H2CA16100,2016,CA,16,Johnny M.,Tacherra,REP,0,False,70483,0.419651575412608
H4CA20082,2016,CA,16,Jim,Costa,DEM,1,False,97473,0.580348424587392
H0CA15148,2016,CA,17,Mike,Honda,DEM,0,False,90924,0.389910460050088
H4CA12055,2016,CA,17,Ro,Khanna,DEM,1,False,142268,0.610089539949913
H4CA18094,2016,CA,18,Richard B.,Fox,REP,0,False,93470,0.28854999536937
H8CA12098,2016,CA,18,Anna G.,Eshoo,DEM,1,False,230460,0.71145000463063
H4CA16049,2016,CA,19,Zoe,Lofgren,DEM,1,False,181802,0.739444324684886
H6CA19121,2016,CA,19,G. Burt,Lancaster,REP,0,False,64061,0.260555675315115
H6CA20145,2016,CA,20,Casey,Lucius,REP,0,False,74811,0.292469242467483
H6CA20152,2016,CA,20,Jimmy,Panetta,DEM,1,False,180980,0.7075307575325169
H2CA20094,2016,CA,21,David,Valadao,REP,1,False,75126,0.567382635490303
H6CA21218,2016,CA,21,Emilio Jesus,Huerta,DEM,0,False,57282,0.432617364509697
H6CA22182,2016,CA,22,Louie J.,Campos,DEM,0,False,76211,0.32434905475685805
H8CA20059,2016,CA,22,Devin G.,Nunes,REP,1,False,158755,0.6756509452431421
H6CA22125,2016,CA,23,Kevin,McCarthy,REP,1,False,167116,0.6917511093449901
H6CA23206,2016,CA,23,Wendy,Reed,DEM,0,False,74468,0.30824889065501
H4CA24142,2016,CA,24,Justin Donald,Fareed,REP,0,False,144780,0.46580913343671804
H6CA24303,2016,CA,24,Salud,Carbajal,DEM,1,False,166034,0.534190866563282
H4CA25123,2016,CA,25,Steve,Knight,REP,1,False,138755,0.531300615329241
H6CA25177,2016,CA,25,Bryan,Caforio,DEM,0,False,122406,0.468699384670759
H2CA00120,2016,CA,26,Julia,Brownley,DEM,1,False,169248,0.603795124631208
H4CA26139,2016,CA,26,Rafael A.,Dagnesses,REP,0,False,111059,0.396204875368792
H0CA32101,2016,CA,27,Judy,Chu,DEM,1,False,168977,0.6742036132656639
H2CA27198,2016,CA,27,Jack,Orswell,REP,0,False,81655,0.325796386734336
H0CA27085,2016,CA,28,Adam B.,Schiff,DEM,1,False,210883,0.7798667943744481
H6CA28171,2016,CA,28,Lenore,Solis,REP,0,False,59526,0.220133205625552
H2CA28113,2016,CA,29,Tony,Cardenas,DEM,1,False,128407,0.747317022069094
H6CA29229,2016,CA,29,Richard,Alarcon,DEM,0,False,43417,0.252682977930906
H6CA24113,2016,CA,30,Brad,Sherman,DEM,1,False,205279,0.726383915301977
H6CA30185,2016,CA,30,Mark,Reed,REP,0,False,77325,0.273616084698023
H2CA31125,2016,CA,31,Pete,Aguilar,DEM,1,False,121070,0.560675385299348
H4CA31071,2016,CA,31,Paul,Chabot,REP,0,False,94866,0.439324614700652
H6CA32132,2016,CA,32,Roger,Hern ndez,DEM,0,False,71720,0.384256828434577
H8CA34068,2016,CA,32,Grace F.,Napolitano,DEM,1,False,114926,0.615743171565423
H4CA33119,2016,CA,33,Ted W.,Lieu,DEM,1,False,219397,0.6643984749514721
H6CA33106,2016,CA,33,Kenneth W.,Wright,REP,0,False,110822,0.335601525048528
H2CA30143,2016,CA,34,Xavier,Becerra,DEM,1,False,122842,0.77183392394883
H6CA34229,2016,CA,34,Adrienne Nicole,Edwards,DEM,0,False,36314,0.22816607605117
H4CA35031,2016,CA,35,Norma J.,Torres,DEM,1,False,124044,0.723909123271842
H6CA35127,2016,CA,35,Tyler,Fischella,REP,0,False,47309,0.276090876728158
H2CA36439,2016,CA,36,Raul,Ruiz,DEM,1,False,144348,0.620539341492668
H6CA36182,2016,CA,36,Jeff,Stone,REP,0,False,88269,0.37946065850733196
H0CA33117,2016,CA,37,Karen,Bass,DEM,1,False,192490,0.811263023028423
H6CA37313,2016,CA,37,Chris Blake,Wiggins,DEM,0,False,44782,0.188736976971577
H2CA39078,2016,CA,38,Linda T.,S nchez,DEM,1,False,163590,0.704782994563016
H4CA31105,2016,CA,38,Ryan,Downing,REP,0,False,68524,0.29521700543698404
H6CA39020,2016,CA,39,Ed,Royce,REP,1,False,150777,0.572304293696101
H6CA39137,2016,CA,39,Brett,Murdock,DEM,0,False,112679,0.427695706303899
H2CA33048,2016,CA,40,Lucille,Roybal-Allard,DEM,1,False,106554,0.7137048969503741
H6CA40291,2016,CA,40,Roman Gabriel,Gonzalez,NOP,0,False,42743,0.286295103049626
H2CA43245,2016,CA,41,Mark,Takano,DEM,1,False,128164,0.649513741429028
H6CA41182,2016,CA,41,Doug,Shepherd,REP,0,False,69159,0.350486258570973
H2CA37023,2016,CA,42,Ken,Calvert,REP,1,False,149547,0.588221180320647
H4CA42086,2016,CA,42,Tim,Sheridan,DEM,0,False,104689,0.411778819679353
H4CA23011,2016,CA,43,Maxine,Waters,DEM,1,False,167017,0.7608420342936281
H6CA44145,2016,CA,43,Omar,Navarro,REP,0,False,52499,0.23915796570637202
H2CA35100,2016,CA,44,"Isadore, III",Hall,DEM,0,False,85289,0.478042519323144
H6CA44103,2016,CA,44,Nanette Diaz,Barrag n,DEM,1,False,93124,0.521957480676857
H2CA48095,2016,CA,45,Ron,Varasteh,DEM,0,False,129231,0.414402483253113
H4CA45097,2016,CA,45,Mimi,Walters,REP,1,False,182618,0.585597516746887
H6CA46116,2016,CA,46,Lou,Correa,DEM,1,False,115248,0.700199886993979
H6CA46140,2016,CA,46,Bao,Nguyen,DEM,0,False,49345,0.299800113006021
H2CA00104,2016,CA,47,Alan,Lowenthal,DEM,1,False,154759,0.637214453942059
H4CA47069,2016,CA,47,Andy,Whallon,REP,0,False,88109,0.362785546057941
H6CA48237,2016,CA,48,Suzanne,Savary,DEM,0,False,127715,0.416802647381338
H8CA42061,2016,CA,48,Dana,Rohrabacher,REP,1,False,178701,0.583197352618662
H0CA48024,2016,CA,49,Darrell,Issa,REP,1,False,155888,0.50261320952427
H6CA49102,2016,CA,49,Doug,Applegate,DEM,0,False,154267,0.49738679047573003
H6CA50258,2016,CA,50,Patrick,Malloy,DEM,0,False,103646,0.365487352909025
H8CA52052,2016,CA,50,Duncan,Hunter,REP,1,False,179937,0.634512647090975
H2CA50026,2016,CA,51,Juan,Vargas,DEM,1,False,145162,0.727541548886349
H6CA51066,2016,CA,51,"Juan M., Jr.",Hidalgo,REP,0,False,54362,0.27245845111365
H2CA52089,2016,CA,52,Scott,Peters,DEM,1,False,181253,0.565256848460656
H6CA52130,2016,CA,52,Denise,Gitsham,REP,0,False,139403,0.434743151539344
H0CA49055,2016,CA,53,Susan A.,Davis,DEM,1,False,198988,0.6700925389620009
H6CA53054,2016,CA,53,James,Veltmeyer,REP,0,False,97968,0.329907461037999
H6CO01141,2016,CO,1,Diana,DeGette,DEM,1,False,257254,0.6787059804345761
H6CO01208,2016,CO,1,"Charles ""Casper""",Stockham,REP,0,False,105030,0.277097689929189
H6CO01216,2016,CO,1,Darrell,Dinges,LIB,0,False,16752,0.0441963296362351
H6CO02149,2016,CO,2,Nicholas,Morse,REP,0,False,170001,0.37173964383178204
H6CO02156,2016,CO,2,Richard,Longstreth,LIB,0,False,27136,0.0593380449233784
H8CO02137,2016,CO,2,Jared,Polis,DEM,1,False,260175,0.5689223112448389
H6CO03139,2016,CO,3,Scott R.,Tipton,REP,1,False,204220,0.545988765817286
H6CO03170,2016,CO,3,Gail,Schwartz,DEM,0,False,150914,0.403473453161051
H6CO03196,2016,CO,3,Kent,Gaylon,LIB,0,False,18903,0.0505377810216636
H4CO04090,2016,CO,4,Ken,Buck,REP,1,False,248230,0.6354525324151701
H6CO04160,2016,CO,4,Bob,Seay,DEM,0,False,123642,0.31651541720532
H6CO04178,2016,CO,4,Bruce,Griffith,LIB,0,False,18761,0.0480269305105789
H6CO04186,2016,CO,4,Donald,Howbert,W,0,False,2,5.11986893135536e-06
H6CO05159,2016,CO,5,Doug,Lamborn,REP,1,False,225445,0.622580181931657
H6CO05233,2016,CO,5,Misty,Plowright,DEM,0,False,111676,0.308400117090198
H6CO05266,2016,CO,5,Mike,McRedmond,LIB,0,False,24872,0.0686855520637147
H6CO05274,2016,CO,5,Curtis,Imrie,W,0,False,121,0.000334148914430262
H2CO02122,2016,CO,6,Norm,Olsen,LIB,0,False,18778,0.0498861634835834
H6CO06058,2016,CO,6,Morgan,Carroll,DEM,0,False,160372,0.426048770379659
H6CO06082,2016,CO,6,Robert Lee,Worthey,GRE,0,False,5641,0.014986039419048601
H8CO06138,2016,CO,6,Mike,Coffman,REP,1,False,191626,0.509079026717709
H6CO07023,2016,CO,7,Ed,Perlmutter,DEM,1,False,199758,0.5518024363967851
H6CO07106,2016,CO,7,George,Athanasopoulos,REP,0,False,144066,0.397961382282257
H6CO07114,2016,CO,7,Martin L.,Buchanan,LIB,0,False,18186,0.050236181320958
H2CT01171,2016,CT,1,S. Michael,DeRosa,GRE,0,False,6563,0.0209730766158025
H2CT01189,2016,CT,1,Matthew M.,Corey,REP,0,False,105674,0.337697531357354
H8CT01046,2016,CT,1,John B.,Larson,DEM,1,False,200686,0.6413230007190223
H0CT02140,2016,CT,2,Daria Irene,Novak,REP,0,False,111149,0.336553048080737
H2CT02112,2016,CT,2,Joe,Courtney,DEM,1,False,208818,0.6322893988620986
H6CT02162,2016,CT,2,Jonathan,Pelto,GRE,0,False,5332,0.0161450022255395
H8CT02085,2016,CT,2,Daniel,Reale,LIB,0,False,4949,0.0149852993274934
H0CT03072,2016,CT,3,Rosa L.,DeLauro,DEM,1,False,213572,0.6903248119620271
H6CT03145,2016,CT,3,Angel,Cadena,REP,0,False,95786,0.30960731012770704
H4CT04114,2016,CT,4,John,Shaban,REP,0,False,125724,0.4009823308030875
H8CT04172,2016,CT,4,Jim,Himes,DEM,1,False,187811,0.599001722268291
H0CT05127,2016,CT,5,John,Pistone,REP,0,False,28,9.05908464420445e-05
H2CT05131,2016,CT,5,Elizabeth,Esty,DEM,1,False,179252,0.5799496573724768
H6CT05157,2016,CT,5,Clay,Cope,REP,0,False,129801,0.4199565163937077
H0DC00058,2016,DC,0,Eleanor Holmes,Norton,DEM,1,False,265178,0.88126524562488
H6DC00162,2016,DC,0,Martin,Moulton,LIB,0,False,18713,0.062188856320578495
H8DC00143,2016,DC,0,Natale (Lino),Stracuzzi,DCG,0,False,14336,0.0476427854545938
H2DE00148,2016,DE,0,Scott A.,Gesty,LIB,0,False,6436,0.0153004944845949
H6DE00206,2016,DE,0,Lisa Blunt,Rochester,DEM,1,False,233554,0.555234880182579
H6DE00214,2016,DE,0,Scott,Walker,W,0,False,14,3.32826169646253e-05
H6DE00230,2016,DE,0,"Robert Nelson, III",Franz,W,0,False,4,9.5093191327501e-06
H6DE00248,2016,DE,0,Rachelle Lee,Linney,W,0,False,1,2.37732978318752e-06
H6DE00255,2016,DE,0,Mark J.,Perri,GRE,0,False,8326,0.0197936477748193
H6DE00263,2016,DE,0,Campbell,Smith,W,0,False,4,9.5093191327501e-06
H6DE01071,2016,DE,0,Hans,Reigle,REP,0,False,172301,0.409616298972994
H6FL01119,2016,FL,1,Matt,Gaetz,REP,1,False,255107,0.690998575243915
H6FL01176,2016,FL,1,Steven,Specht,DEM,0,False,114079,0.309001424756085
H6FL02208,2016,FL,2,Neal,Dunn,REP,1,False,231163,0.673234079484626
H6FL02240,2016,FL,2,Rob,Lapham,LBF,0,False,9395,0.027361793093003902
H6FL02257,2016,FL,2,Walter,Dartland,DEM,0,False,102801,0.299395390287801
H6FL02273,2016,FL,2,Antoine Edward,Roberts,W,0,False,3,8.737134569346639e-06
H2FL06109,2016,FL,3,Ted,Yoho,REP,1,False,193843,0.5656346658885321
H6FL03073,2016,FL,3,Tom,Wells,NPA,0,False,12519,0.0365304931426904
H6FL03081,2016,FL,3,"Kenneth ""Ken""",McGurn,DEM,0,False,136338,0.397834840968777
H2FL04138,2016,FL,4,Gary L.,Koniz,NPA,0,False,9054,0.022101146799068497
H2FL06091,2016,FL,4,David E.,Bruderly,DEM,0,False,113088,0.276051964790486
H6FL04105,2016,FL,4,John,Rutherford,REP,1,False,287509,0.7018200370061171
H6FL04170,2016,FL,4,Daniel,Murphy,W,0,False,11,2.68514043284464e-05
H0FL02086,2016,FL,5,Al,Lawson,DEM,1,False,194549,0.642343020529989
H4FL05081,2016,FL,5,Glo,Smith,REP,0,False,108325,0.357656979470011
H2FL00292,2016,FL,6,Ron,DeSantis,REP,1,False,213519,0.5856735332035
H6FL06126,2016,FL,6,William (Bill),McCullough,DEM,0,False,151051,0.4143264667965
H2FL08055,2016,FL,7,John,Mica,REP,0,False,171583,0.485170575843689
H6FL07140,2016,FL,7,Stephanie,Murphy,DEM,1,False,182039,0.5147361128783701
H6FL07157,2016,FL,7,Mike,Plaskon,W,0,False,33,9.33112779403656e-05
H4FL08077,2016,FL,8,Corry,Westbrook,DEM,0,False,127127,0.325498449665993
H6FL08254,2016,FL,8,Bill,Stinson,NPA,0,False,16951,0.0434016709297651
H8FL15107,2016,FL,8,Bill,Posey,REP,1,False,246483,0.631099879404242
H6FL09179,2016,FL,9,Darren,Soto,DEM,1,False,195311,0.574848202118548
H6FL09195,2016,FL,9,Wayne,Liebnitzky,REP,0,False,144450,0.42515179788145196
H2FL08063,2016,FL,10,Val,Demings,DEM,1,False,198491,0.648686717496381
H6FL05177,2016,FL,10,Thuy,Lowe,REP,0,False,107498,0.35131328250361904
H0FL08208,2016,FL,11,Daniel,Webster,REP,1,False,258016,0.653670079220914
H2FL05192,2016,FL,11,Bruce Ray,Riggs,NPA,0,False,11990,0.030376039663659503
H4FL11071,2016,FL,11,Dave,Koller,DEM,0,False,124713,0.315953881115426
H6FL09070,2016,FL,12,Gus Michael,Bilirakis,REP,1,False,253559,0.685908204366609
H6FL12181,2016,FL,12,Robert Matthew,Tager,DEM,0,False,116110,0.314091795633391
H4FL13101,2016,FL,13,David W.,Jolly,REP,0,False,171149,0.48096908178348796
H6FL13205,2016,FL,13,Charlie,Crist,DEM,1,False,184693,0.519030918216512
H6FL11126,2016,FL,14,Kathy,Castor,DEM,1,False,195789,0.617870656437671
H6FL14112,2016,FL,14,Christine,Quinn,REP,0,False,121088,0.38212934356232897
H0FL12101,2016,FL,15,Dennis A.,Ross,REP,1,False,182999,0.57461205624321
H6FL15150,2016,FL,15,Jim,Lange,DEM,0,False,135475,0.42538794375678995
H2FL13139,2016,FL,16,Jan,Schneider,DEM,0,False,155262,0.402320712279356
H6FL13148,2016,FL,16,Vern,Buchanan,REP,1,False,230654,0.597679287720644
H2FL14160,2016,FL,17,"John W., III",Sawyer,NPA,0,False,13353,0.0394271794493246
H4FL19058,2016,FL,17,April,Freeman,DEM,0,False,115974,0.342434487340371
H8FL16022,2016,FL,17,Tom,Rooney,REP,1,False,209348,0.618138333210305
H6FL18097,2016,FL,18,Brian,Mast,REP,1,False,201488,0.5359892316941459
H6FL18121,2016,FL,18,Carla,Spalding,NPA,0,False,12503,0.0332599130661474
H6FL18147,2016,FL,18,Randy,Perkins,DEM,0,False,161918,0.43072691384823303
H6FL18196,2016,FL,18,Marilyn,Holloman,W,0,False,9,2.39413914736724e-05
H4FL14091,2016,FL,19,Robert M.,Neeld,DEM,0,False,123812,0.34092398517482403
H4FL19082,2016,FL,19,Timothy John,Rossano,W,0,False,20,5.50712346420094e-05
H6FL19087,2016,FL,19,Francis,Rooney,REP,1,False,239225,0.6587208053617349
H6FL19103,2016,FL,19,David,Byron,W,0,False,109,0.000300138228798951
H2FL23021,2016,FL,20,Alcee L.,Hastings,DEM,1,False,222914,0.8031200461161551
H6FL20051,2016,FL,20,Gary,Stein,REP,0,False,54646,0.196879953883845
H2FL14053,2016,FL,21,Lois,Frankel,DEM,1,False,210606,0.6270629814119529
H2FL21066,2016,FL,21,"W. Michael ""Mike""",Trout,NPA,0,False,7217,0.021488056070815
H4FL22110,2016,FL,21,Paul,Spain,REP,0,False,118038,0.351448962517232
H0FL19080,2016,FL,22,Ted,Deutch,DEM,1,False,199113,0.589353263282522
H4FL22086,2016,FL,22,Andrea Leigh,McGee,REP,0,False,138737,0.410646736717478
H2FL20043,2016,FL,23,"Joseph ""Joe""",Kaufman,REP,0,False,130818,0.404858875959396
H4FL20023,2016,FL,23,Debbie Wasserman,Schultz,DEM,1,False,183225,0.567049393414211
H6FL23089,2016,FL,23,Don,Endriss,NPA,0,False,5180,0.0160311958405546
H6FL23097,2016,FL,23,Lyle,Milstein,NPA,0,False,3897,0.012060534785838099
H2FL25018,2016,FL,25,Mario,Diaz-Balart,REP,1,False,157921,0.623602116569262
H6FL25027,2016,FL,25,Alina,Valdes,DEM,0,False,95319,0.37639788343073804
H4FL26038,2016,FL,26,Carlos,Curbelo,REP,1,False,148547,0.529500039209815
H6FL26033,2016,FL,26,Jose,Peixoto,NPA,0,False,16502,0.0588218519865118
H8FL25015,2016,FL,26,Joe,Garcia,DEM,0,False,115493,0.411678108803673
H0FL18025,2016,FL,27,Ileana,Ros-Lehtinen,REP,1,False,157917,0.548938566517309
H6FL27031,2016,FL,27,Scott,Fuhrman,DEM,0,False,129760,0.451061433482691
H2GA01223,2016,GA,1,Nathan,Russo,W,0,False,869,0.0041162984576907004
H4GA01039,2016,GA,1,"Earl ""Buddy""",Carter,REP,1,False,210243,0.995883701542309
H2GA02031,2016,GA,2,Sanford,Bishop,DEM,1,False,148543,0.612298484330109
H4GA02060,2016,GA,2,Greg,Duke,REP,0,False,94056,0.38770151566989197
H6GA03113,2016,GA,3,Drew,Ferguson,REP,1,False,207218,0.6834659797418761
H6GA03154,2016,GA,3,Angela,Pendley,DEM,0,False,95969,0.316534020258125
H6GA04129,2016,GA,4,"Henry C. ""Hank,"" Jr.",Johnson,DEM,1,False,220146,0.75719459721606
H6GA04152,2016,GA,4,Victor,Armendariz,REP,0,False,70593,0.24280540278394
H6GA05217,2016,GA,5,John R.,Lewis,DEM,1,False,253781,0.844391430349128
H6GA05290,2016,GA,5,Douglas,Bell,REP,0,False,46768,0.155608569650872
H4GA06087,2016,GA,6,Tom,Price,REP,1,False,201088,0.616824895323691
H6GA06124,2016,GA,6,Rodney,Stooksbury,DEM,0,False,124917,0.38317510467630905
H0GA07133,2016,GA,7,Rob,Woodall,REP,1,False,174081,0.603816844201026
H6GA07155,2016,GA,7,Rashid,Malik,DEM,0,False,114220,0.396183155798974
H0GA08099,2016,GA,8,Austin,Scott,REP,1,False,173983,0.676429193493204
H6GA08120,2016,GA,8,James Neal,Harris,DEM,0,False,83225,0.323570806506796
H2GA09150,2016,GA,9,Doug,Collins,REP,1,False,256535,1.0
H0GA07125,2016,GA,10,Jody,Hice,REP,1,False,243725,0.996377922497353
H6GA10159,2016,GA,10,Leonard,Ware,W,0,False,886,0.00362207750264706
H4GA11061,2016,GA,11,Barry,Loudermilk,REP,1,False,217935,0.674057738820604
H4GA11111,2016,GA,11,Don,Wilson,DEM,0,False,105383,0.325942261179396
H2GA12121,2016,GA,12,Rick,Allen,REP,1,False,159492,0.616008527994067
H6GA12031,2016,GA,12,Patricia C.,McCracken,DEM,0,False,99420,0.383991472005933
H2GA13012,2016,GA,13,David,Scott,DEM,1,False,252833,1.0
H0GA09030,2016,GA,14,Tom,Graves,REP,1,False,216743,0.9990320484160161
H6GA14037,2016,GA,14,Patrick A.,Boggs,W,0,False,210,0.0009679515839836279
H2GU00033,2016,GU,0,Madeleine Zeien,Bordallo,DEM,1,False,18345,0.536905876843831
H6GU01016,2016,GU,0,Felix P.,Camacho,REP,0,False,15617,0.45706509014282404
H2HI02110,2016,HI,1,Colleen Wakako,Hanabusa,DEM,1,False,145417,0.7186161091536251
H4HI01183,2016,HI,1,Calvin (G),Griffin,N,0,False,4381,0.021649856441833003
H6HI01261,2016,HI,1,Alan J.K.,Yim,LIB,0,False,6601,0.0326205666223555
H6HI01279,2016,HI,1,Shirlene D. (Shirl),Ostrov,REP,0,False,45958,0.227113467782187
H2HI02508,2016,HI,2,Tulsi,Gabbard,DEM,1,False,170848,0.811567766820574
H6HI02400,2016,HI,2,Angela Aulani,Kaaihue,REP,0,False,39668,0.18843223317942598
H2IA01055,2016,IA,1,Rod,Blum,REP,1,False,206903,0.53744249656473
