cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H6CA08120,2018,CA,8,Tim,Donnelly,REP,0,False,68370,0.400327897649091
H4CA11081,2018,CA,9,Jerry,McNerney,DEM,1,False,113414,0.564914849847831
H8CA09144,2018,CA,9,Marla,Livengood,REP,0,False,87349,0.43508515015217
H0CA19173,2018,CA,10,Jeff,Denham,REP,0,False,105955,0.477489860297431
H8CA10126,2018,CA,10,Josh,Harder,DEM,1,False,115945,0.522510139702569
H0CA07111,2018,CA,11,John,Fitzgerald,REP,0,False,71312,0.25867578832055904
H0CA10073,2018,CA,11,Mark,DeSaulnier,DEM,1,False,204369,0.7413242116794411
H8CA05035,2018,CA,12,Nancy,Pelosi,DEM,1,False,275292,0.868231821163647
H8CA12270,2018,CA,12,Lisa,Remmer,REP,0,False,41780,0.131768178836353
H8CA09060,2018,CA,13,Barbara,Lee,DEM,1,False,260580,0.8838103765809581
H8CA13096,2018,CA,13,Laura,Wells,W,0,False,34257,0.116189623419042
H8CA12171,2018,CA,14,Jackie,Speier,DEM,1,False,211384,0.7922255577667591
H8CA14185,2018,CA,14,Cristina,Osme¤a,REP,0,False,55439,0.20777444223324099
H2CA15094,2018,CA,15,Eric,Swalwell,DEM,1,False,177989,0.729675438344764
H8CA15117,2018,CA,15,"Rudy L., Jr.",Peters,REP,0,False,65940,0.270324561655236
H4CA20082,2018,CA,16,Jim,Costa,DEM,1,False,82266,0.575451702935807
H8CA16065,2018,CA,16,Elizabeth,Heng,REP,0,False,60693,0.42454829706419295
H4CA12055,2018,CA,17,Ro,Khanna,DEM,1,False,159105,0.7534736363550261
H6CA17141,2018,CA,17,Ron,Cohen,REP,0,False,52057,0.24652636364497402
H8CA12098,2018,CA,18,Anna G.,Eshoo,DEM,1,False,225142,0.744916258048293
H8CA18087,2018,CA,18,Christine,Russell,REP,0,False,77096,0.25508374195170697
H4CA16049,2018,CA,19,Zoe,Lofgren,DEM,1,False,162496,0.7375487361507631
H8CA19051,2018,CA,19,Justin James,Aguilera,W,0,False,57823,0.262451263849237
H0CA17185,2018,CA,20,Ronald Paul,Kabat,NOP,0,False,42044,0.186265345271375
H6CA20152,2018,CA,20,Jimmy,Panetta,DEM,1,False,183677,0.813734654728625
H2CA20094,2018,CA,21,David,Valadao,REP,0,False,56377,0.496206520208421
H8CA10167,2018,CA,21,TJ,Cox,DEM,1,False,57239,0.503793479791579
H8CA20059,2018,CA,22,Devin G.,Nunes,REP,1,False,117243,0.527221545199862
H8CA22139,2018,CA,22,Andrew,Janz,DEM,0,False,105136,0.472778454800139
H6CA22125,2018,CA,23,Kevin,McCarthy,REP,1,False,131113,0.637169904847065
H8CA23103,2018,CA,23,Tatiana,Matta,DEM,0,False,74661,0.362830095152935
H4CA24142,2018,CA,24,Justin,Fareed,REP,0,False,117881,0.41444497962599003
H6CA24303,2018,CA,24,Salud,Carbajal,DEM,1,False,166550,0.58555502037401
H4CA25123,2018,CA,25,Steve,Knight,REP,0,False,111813,0.45633861449176005
H8CA25074,2018,CA,25,Katie,Hill,DEM,1,False,133209,0.54366138550824
H2CA00120,2018,CA,26,Julia,Brownley,DEM,1,False,158216,0.619420106018964
H8CA26114,2018,CA,26,"Antonio, Jr.",Sabato,REP,0,False,97210,0.38057989398103603
H0CA32101,2018,CA,27,Judy,Chu,DEM,1,False,160504,0.792080380583904
H8CA27112,2018,CA,27,Bryan,Witt,DEM,0,False,42132,0.207919619416096
H0CA27085,2018,CA,28,Adam B.,Schiff,DEM,1,False,196662,0.7837200219978161
H8CA28185,2018,CA,28,Johnny J.,Nalbandian,REP,0,False,54272,0.216279978002184
H2CA28113,2018,CA,29,Tony,Cardenas,DEM,1,False,124697,0.8060985700618
H6CA29203,2018,CA,29,Benito Benny,Bernal,REP,0,False,29995,0.1939014299382
H6CA24113,2018,CA,30,Brad,Sherman,DEM,1,False,191573,0.734015854831356
H6CA30185,2018,CA,30,Mark S.,Reed,REP,0,False,69420,0.265984145168644
H2CA31125,2018,CA,31,Pete,Aguilar,DEM,1,False,110143,0.587444998533294
H6CA31134,2018,CA,31,Sean,Flynn,REP,0,False,77352,0.412555001466706
H8CA32088,2018,CA,32,Joshua M.,Scott,W,0,False,55272,0.312216504454022
H8CA34068,2018,CA,32,Grace Flores,Napolitano,DEM,1,False,121759,0.687783495545978
H4CA33119,2018,CA,33,Ted W.,Lieu,DEM,1,False,219091,0.700284472287924
H6CA33106,2018,CA,33,Kenneth Weston,Wright,REP,0,False,93769,0.299715527712076
H6CA34237,2018,CA,34,Kenneth,Mejia,GRE,0,False,41711,0.274584282385159
H8CA34266,2018,CA,34,Jimmy,Gomez,DEM,1,False,110195,0.7254157176148409
H4CA35031,2018,CA,35,Norma J.,Torres,DEM,1,False,103420,0.6939821773674041
H8CA35115,2018,CA,35,Christian Leonel,Valiente,REP,0,False,45604,0.306017822632596
H2CA36439,2018,CA,36,Raul,Ruiz,DEM,1,False,122169,0.590165597464832
H8CA36170,2018,CA,36,Kimberlin Brown,Pelzer,REP,0,False,84839,0.40983440253516795
H0CA33117,2018,CA,37,Karen,Bass,DEM,1,False,210555,0.890755484858997
H8CA37293,2018,CA,37,Ron J.,Bassilian,REP,0,False,25823,0.109244515141003
H2CA39078,2018,CA,38,Linda T.,S nchez,DEM,1,False,139188,0.688517778349394
H4CA31105,2018,CA,38,Ryan,Downing,REP,0,False,62968,0.31148222165060596
H8CA39174,2018,CA,39,Gil,Cisneros,DEM,1,False,126002,0.515571231581919
H8CA39240,2018,CA,39,Young,Kim,REP,0,False,118391,0.484428768418081
H2CA33048,2018,CA,40,Lucille,Roybal-Allard,DEM,1,False,93938,0.7734769327042631
H8CA40214,2018,CA,40,Rodolfo Cortes,Barragan,GRE,0,False,27511,0.22652306729573699
H2CA43245,2018,CA,41,Mark,Takano,DEM,1,False,108227,0.6509973052307401
H8CA41170,2018,CA,41,Aja,Smith,REP,0,False,58021,0.34900269476926
H2CA37023,2018,CA,42,Ken,Calvert,REP,1,False,131040,0.5649931876584521
H8CA42228,2018,CA,42,Julia C.,Peacock,DEM,0,False,100892,0.435006812341548
H4CA23011,2018,CA,43,Maxine,Waters,DEM,1,False,152272,0.77669189806786
H6CA44145,2018,CA,43,Omar,Navarro,REP,0,False,43780,0.22330810193213999
H6CA44103,2018,CA,44,Nanette Diaz,Barrag n,DEM,1,False,97944,0.683384267593252
H8CA44117,2018,CA,44,Aja L.,Brown,DEM,0,False,45378,0.316615732406748
H4CA45097,2018,CA,45,Mimi,Walters,REP,0,False,146383,0.479489925939028
H8CA45130,2018,CA,45,Katie,Porter,DEM,1,False,158906,0.5205100740609719
H6CA46116,2018,CA,46,Lou,Correa,DEM,1,False,102278,0.691460017847968
H8CA46120,2018,CA,46,Russell Rene,Lambert,REP,0,False,45638,0.30853998215203204
H2CA00104,2018,CA,47,Alan,Lowenthal,DEM,1,False,143354,0.648554986518033
H8CA47078,2018,CA,47,John,Briscoe,REP,0,False,77682,0.351445013481967
H8CA42061,2018,CA,48,Dana,Rohrabacher,REP,0,False,136899,0.46448007708593503
H8CA48035,2018,CA,48,Harley,Rouda,DEM,1,False,157837,0.535519922914066
H8CA49058,2018,CA,49,Mike,Levin,DEM,1,False,166453,0.564190082364505
H8CA49082,2018,CA,49,Diane L.,Harkey,REP,0,False,128577,0.435809917635495
H8CA50098,2018,CA,50,Ammar,Campa-Najjar,DEM,0,False,125448,0.482845156075594
H8CA52052,2018,CA,50,Duncan,Hunter,REP,1,False,134362,0.517154843924406
H2CA50026,2018,CA,51,Juan,Vargas,DEM,1,False,109527,0.712009517123021
H8CA51062,2018,CA,51,"Juan M., Jr.",Hidalgo,REP,0,False,44301,0.28799048287698
H2CA52089,2018,CA,52,Scott,Peters,DEM,1,False,188992,0.638471387500971
H8CA52102,2018,CA,52,Omar,Qudrat,REP,0,False,107015,0.36152861249902896
H0CA49055,2018,CA,53,Susan A.,Davis,DEM,1,False,185667,0.690740864751445
H8CA53084,2018,CA,53,Morgan,Murtaugh,REP,0,False,83127,0.309259135248555
H6CO01141,2018,CO,1,Diana,DeGette,DEM,1,False,272886,0.738098264879705
H8CO01147,2018,CO,1,Raymond Anthony,Doane,LIB,0,False,11600,0.0313755189808366
H8CO01162,2018,CO,1,Charles Casper,Stockham,REP,0,False,85207,0.23046671084484
H8CO01188,2018,CO,1,Miguel,Lopez,W,0,False,22,5.9505294618828e-05
H8CO02160,2018,CO,2,Joe,Neguse,DEM,1,False,259608,0.602667347625736
H8CO02236,2018,CO,2,Nick,Thomas,IND,0,False,16356,0.0379696586305758
H8CO02251,2018,CO,2,Peter,Yu,REP,0,False,144901,0.336380625166854
H8CO02269,2018,CO,2,Roger,Barris,LIB,0,False,9749,0.0226318294197532
H8CO02277,2018,CO,2,Kevin,Alumbaugh,W,0,False,151,0.00035053915708100703
H2CO03153,2018,CO,3,Gaylon,Kent,LIB,0,False,5727,0.0170344526042457
H4CO03142,2018,CO,3,Bruce,Lohmiller,W,0,False,3,8.923233422863111e-06
H6CO03139,2018,CO,3,Scott R.,Tipton,REP,1,False,173205,0.515182881669002
H8CO01089,2018,CO,3,Gary,Swing,W,0,False,9,2.6769700268589298e-05
H8CO03192,2018,CO,3,Diane Mitsch,Bush,DEM,0,False,146426,0.43553112572538505
H8CO03226,2018,CO,3,Mary,Malarsie,IND,0,False,10831,0.0322158470676768
H4CO04090,2018,CO,4,Ken,Buck,REP,1,False,224038,0.606130620637411
H8CO04091,2018,CO,4,Karen,McCormick,DEM,0,False,145544,0.393766571072994
H8CO04109,2018,CO,4,Richard Lyons,Weil,W,0,False,12,3.24657756614902e-05
H8CO04133,2018,CO,4,John B.,Vigil,W,0,False,26,7.03425139332287e-05
H6CO05159,2018,CO,5,Doug,Lamborn,REP,1,False,184002,0.570166957944447
H8CO05130,2018,CO,5,Stephany Rose,Spaulding,DEM,0,False,126848,0.39306387039998003
H8CO05163,2018,CO,5,Lori,Furstenberg,W,0,False,55,0.000170428488206349
H8CO05197,2018,CO,5,John,Croom,W,0,False,16,4.95791965691196e-05
H8CO05205,2018,CO,5,Douglas,Randall,LIB,0,False,11795,4.95791965691196e-05
H8CO06138,2018,CO,6,Mike,Coffman,REP,0,False,148685,0.428706944772823
H8CO06229,2018,CO,6,Jason,Crow,DEM,1,False,187639,0.541023925817855
H8CO06286,2018,CO,6,Dan,Chapin,UN,0,False,4607,0.0132834710600827
H8CO06302,2018,CO,6,Christopher,Allen,W,0,False,5,1.44166171696144e-05
H8CO06310,2018,CO,6,Kat,Martin,LIB,0,False,5886,0.0169712417320701
H6CO07023,2018,CO,7,Ed,Perlmutter,DEM,1,False,204260,0.604199759219326
H8CO07094,2018,CO,7,Mark,Barrington,REP,0,False,119734,0.354172397779138
H8CO07110,2018,CO,7,Steve,Zorn,W,0,False,45,0.000133109709022176
H8CO07128,2018,CO,7,Jennifer,Nackerud,LIB,0,False,14012,0.0414474053959718
H8CO07136,2018,CO,7,Michael,Haughey,W,0,False,16,4.73278965412182e-05
H8CT01046,2018,CT,1,John B.,Larson,DEM,1,False,175087,0.6386773181586047
H8CT01145,2018,CT,1,Jennifer T.,Nye,REP,0,False,96024,0.350273582840884
H8CT01152,2018,CT,1,Thomas,McCormick,GRE,0,False,3029,0.0110490990005107
H2CT02112,2018,CT,2,Joe,Courtney,DEM,1,False,179731,0.6216613515775781
H8CT02085,2018,CT,2,Daniel,Reale,LIB,0,False,3305,0.01143147685688
H8CT02101,2018,CT,2,"Danny, Jr.",Postemski,REP,0,False,102483,0.354472630173565
H8CT02119,2018,CT,2,Michelle Louise,Bicking,GRE,0,False,3595,0.012434541391976901
H0CT03072,2018,CT,3,Rosa L.,DeLauro,DEM,1,False,174572,0.6459911411750336
H6CT03145,2018,CT,3,Angel,Cadena,REP,0,False,95667,0.354008858824966
H8CT04172,2018,CT,4,Jim,Himes,DEM,1,False,168726,0.612100083076064
H8CT04214,2018,CT,4,Harry,Arora,REP,0,False,106921,0.3878854058211291
H0CT05127,2018,CT,5,John,Pistone,W,0,False,13,4.80300298525109e-05
H8CT05187,2018,CT,5,Manny,Santos,REP,0,False,119426,0.441233411166613
H8CT05245,2018,CT,5,Jahana,Hayes,DEM,1,False,151225,0.5587185588035348
H0DC00058,2018,DC,0,Eleanor Holmes,Norton,DEM,1,False,199124,0.870415134917756
H2DC00096,2018,DC,0,Bruce,Majors,LIB,0,False,4034,0.017633508036491
H4DC00092,2018,DC,0,Nelson F.,Rimensnyder,REP,0,False,9700,0.042400849765484
H8DC00143,2018,DC,0,"Natale ""Lino""",Stracuzzi,DCG,0,False,8636,0.0377498699561566
H8DC00192,2018,DC,0,John,Cheeks,IND,0,False,5509,0.0240810599338197
H6DE00206,2018,DE,0,Lisa Blunt,Rochester,DEM,1,False,227353,0.642577738585811
H6DE00214,2018,DE,0,Scott,Walker,REP,0,False,125384,0.35437828915757996
H8DE01051,2018,DE,0,Andrew C.,Webb,W,0,False,417,0.00117858535840866
H6FL01119,2018,FL,1,Matt,Gaetz,REP,1,False,216189,0.670586374182662
H8FL01115,2018,FL,1,Jennifer M.,Zimmerman,DEM,0,False,106199,0.32941362581733796
H6FL02208,2018,FL,2,Neal,Dunn,REP,1,False,199335,0.674413332972446
H8FL02097,2018,FL,2,Bob,Rackleff,DEM,0,False,96233,0.325586667027554
H2FL06109,2018,FL,3,Ted,Yoho,REP,1,False,176616,0.576242430570056
H8FL03038,2018,FL,3,Yvonne,Hayes Hinson,DEM,0,False,129880,0.423757569429944
H2FL04138,2018,FL,4,Gary L.,Koniz,W,0,False,2,5.24591539912236e-06
H6FL04105,2018,FL,4,John H.,Rutherford,REP,1,False,248420,0.651595151724988
H8FL04077,2018,FL,4,Jason Michael,Bulger,NPA,0,False,2321,0.006087884820681499
H8FL04085,2018,FL,4,"George ""Ges""",Selmont,DEM,0,False,123351,0.323544455198571
H8FL04093,2018,FL,4,Joceline,Berrios,NPA,0,False,7155,0.0187672623403602
H0FL02086,2018,FL,5,Al,Lawson,DEM,1,False,180527,0.667812197124953
H8FL05157,2018,FL,5,Virginia,Fuller,REP,0,False,89799,0.332187802875047
H8FL06098,2018,FL,6,Nancy,Soderberg,DEM,0,False,145758,0.436860293302243
H8FL06148,2018,FL,6,Michael,Waltz,REP,1,False,187891,0.563139706697757
H6FL07140,2018,FL,7,Stephanie,Murphy,DEM,1,False,183113,0.576919199238811
H8FL07062,2018,FL,7,Mike,Miller,REP,0,False,134285,0.423080800761189
H8FL08102,2018,FL,8,Sanjay,Patel,DEM,0,False,142415,0.39501895835818096
H8FL15107,2018,FL,8,Bill,Posey,REP,1,False,218112,0.604981041641819
H6FL09179,2018,FL,9,Darren,Soto,DEM,1,False,172172,0.580217498997429
H6FL09195,2018,FL,9,Wayne,Liebnitzky,REP,0,False,124565,0.419782501002571
H0FL08208,2018,FL,11,Daniel,Webster,REP,1,False,239395,0.651404330813647
H8FL11130,2018,FL,11,Dana,Cottrell,DEM,0,False,128053,0.348437848633764
