cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H6CA04123,2006,CA,4,Charlie,Brown,DEM,0,False,126999,0.458657315280632
H6CA04131,2006,CA,4,Dan,Warren,LBT,0,False,14076,0.0508355213024526
H4CA05240,2006,CA,5,John C.,Reiger,PAF,0,False,2018,0.013519488698029
H6CA05195,2006,CA,5,Doris O.,Matsui,DEM,1,False,105676,0.7079710047834069
H6CA05310,2006,CA,5,Jeff,Kravitz,GRE,0,False,6466,0.0433186392078571
H6CA05328,2006,CA,5,Claire,Yan,REP,0,False,35106,0.235190867310707
H2CA01045,2006,CA,6,Lynn,Woolsey,DEM,1,False,173190,0.702231701185591
H6CA06185,2006,CA,6,Todd,Hooper,REP,0,False,64405,0.26114228716934
H6CA06193,2006,CA,6,Mike,Halliwell,REP,0,False,5,2.02734482702694e-05
H6CA06201,2006,CA,6,Richard W.,Friesen,LBT,0,False,9028,0.036605738196798396
H6CA07043,2006,CA,7,George,Miller,DEM,1,False,118000,0.839941346468687
H6CA07118,2006,CA,7,Camden,McConnell,LBT,0,False,22486,0.160058653531313
H6CA08140,2006,CA,8,Mike,DeNunzio,REP,0,False,19800,0.10723628269217199
H6CA08165,2006,CA,8,Krissy,Keefer,GRE,0,False,13653,0.0739442912927388
H6CA08173,2006,CA,8,Philip Zimt,Berg,LBT,0,False,2751,0.0148993441255639
H8CA05035,2006,CA,8,Nancy,Pelosi,DEM,1,False,148435,0.803920081889525
H2CA09097,2006,CA,9,James,Eyer,LBT,0,False,5655,0.0291967411170658
H6CA09080,2006,CA,9,"John ""J.D.""",den Dulk,REP,0,False,20786,0.10731803021385099
H8CA09060,2006,CA,9,Barbara,Lee,DEM,1,False,167245,0.863485228669083
H4CA10067,2006,CA,10,Jeff,Ketelson,W,0,False,50,0.00025383545370549
H6CA10088,2006,CA,10,Ellen O.,Tauscher,DEM,1,False,130859,0.664333072728934
H6CA10138,2006,CA,10,Darcy,Linn,REP,0,False,66069,0.33541309181735995
H2CA11051,2006,CA,11,Richard W.,Pombo,REP,0,False,96396,0.467342822790211
H4CA11081,2006,CA,11,Jerry,McNerney,DEM,1,False,109868,0.532657177209789
H0CA11022,2006,CA,12,Tom,Lantos,DEM,1,False,138650,0.760459401943792
H8CA12148,2006,CA,12,Mike,Moloney,REP,0,False,43674,0.239540598056208
H4CA13079,2006,CA,13,George I.,Bruno,REP,0,False,37141,0.251127473850044
H6CA09023,2006,CA,13,Fortney Pete,Stark,DEM,1,False,110756,0.748872526149956
H4CA14085,2006,CA,14,Brian,Holtz,LBT,0,False,4692,0.0236283520080574
H6CA14098,2006,CA,14,Carol,Brouillet,GRE,0,False,4633,0.023331235049729303
H6CA14106,2006,CA,14,Rob,Smith,REP,0,False,48097,0.242210751605187
H8CA12098,2006,CA,14,Anna G.,Eshoo,DEM,1,False,141153,0.710829661337026
H0CA15148,2006,CA,15,Mike,Honda,DEM,1,False,115532,0.723349904206163
H4CA15058,2006,CA,15,Raymond L.,Chukwu,REP,0,False,44186,0.276650095793837
H4CA16049,2006,CA,16,Zoe,Lofgren,DEM,1,False,98929,0.727103682961068
H6CA16127,2006,CA,16,Charel,Winston,REP,0,False,37130,0.272896317038932
H4CA17021,2006,CA,17,Sam,Farr,DEM,1,False,120750,0.758037076331038
H6CA17133,2006,CA,17,Anthony R.,De Maio,REP,0,False,35932,0.22557174514887698
H2CA18056,2006,CA,18,Dennis A.,Cardoza,DEM,1,False,71182,0.6547698987241639
H6CA18107,2006,CA,18,John A.,Kanno,REP,0,False,37531,0.34523010127583603
H2CA19054,2006,CA,19,George P.,Radanovich,REP,1,False,110246,0.605767223095267
H6CA19113,2006,CA,19,T. J.,Cox,DEM,0,False,71748,0.39423277690473296
H4CA20082,2006,CA,20,Jim,Costa,DEM,1,False,61120,1.0
H6CA21176,2006,CA,21,Steven,Haze,DEM,0,False,42718,0.299437127175612
H6CA21184,2006,CA,21,John Roger,Miller,GRE,0,False,4729,0.033148512908223
H8CA20059,2006,CA,21,Devin G.,Nunes,REP,1,False,95214,0.6674143599161649
H6CA22125,2006,CA,22,Kevin,McCarthy,REP,1,False,133278,0.7070300895471711
H6CA22133,2006,CA,22,Sharon,Beery,DEM,0,False,55226,0.292969910452829
H6CA00139,2006,CA,23,Victor D.,Tognazzini,REP,0,False,61272,0.348233314957005
H6CA23198,2006,CA,23,"H. A., Jr.",Gardner,W,0,False,18,0.00010230120885928499
H8CA22089,2006,CA,23,Lois,Capps,DEM,1,False,114661,0.651664383834136
H6CA21028,2006,CA,24,Elton,Gallegy,REP,1,False,129812,0.620243487567609
H6CA24253,2006,CA,24,Jill M.,Martinez,DEM,0,False,79461,0.379665730176022
H6CA24261,2006,CA,24,Michael Kurt,Stettler,W,0,False,16,7.64482158897617e-05
H2CA25036,2006,CA,25,"Howard P. ""Buck""",McKeon,REP,1,False,93987,0.599510119727249
H6CA25136,2006,CA,25,Robert,Rodriguez,DEM,0,False,55913,0.356649423051163
H6CA25144,2006,CA,25,David W.,Erickson,LBT,0,False,6873,0.0438404572215879
H4CA26097,2006,CA,26,Cynthia Rodriguez,Matthews,DEM,0,False,67878,0.378901888983164
H6CA26209,2006,CA,26,Elliot,Graham,AIP,0,False,3351,0.018705622292680798
H6CA26217,2006,CA,26,Ted,Brown,LBT,0,False,5887,0.0328618318224445
H8CA35032,2006,CA,26,David,Dreier,REP,1,False,102028,0.56953065690171
H6CA24113,2006,CA,27,Brad,Sherman,DEM,1,False,92650,0.687702265372168
H6CA27272,2006,CA,27,Peter,Hankwitz,REP,0,False,42074,0.312297734627832
H2CA26026,2006,CA,28,Howard L.,Berman,DEM,1,False,79866,0.7392125284611539
H2CA28105,2006,CA,28,Kelley L.,Ross,LBT,0,False,3679,0.034051572536606095
H6CA28130,2006,CA,28,Byron,De Lear,GRE,0,False,3868,0.0358008922456082
H6CA28148,2006,CA,28,Stanley Kimmel,Kesselman,REP,0,False,20629,0.190935006756632
H0CA27085,2006,CA,29,Adam,Schiff,DEM,1,False,91014,0.634668489024016
H4CA29109,2006,CA,29,William J.,Bodell,REP,0,False,39321,0.27419737245823
H6CA29179,2006,CA,29,William M.,Paparian,GRE,0,False,8197,0.0571601907896572
H6CA29187,2006,CA,29,Jim,Keller,LBT,0,False,2258,0.0157457253633093
H6CA29195,2006,CA,29,Lynda L.,Llamas,PAF,0,False,2599,0.0181236227720287
H6CA24048,2006,CA,30,Henry A.,Waxman,DEM,1,False,151284,0.714500269205702
H6CA30151,2006,CA,30,David Nelson,Jones,REP,0,False,55904,0.26402939537344
H6CA30169,2006,CA,30,Adele M.,Cannon,PAF,0,False,4546,0.021470335420858203
H2CA30143,2006,CA,31,Xavier,Becerra,DEM,1,False,64952,1.0
H0CA31087,2006,CA,32,Hilda L.,Solis,DEM,1,False,76059,0.829559583796872
H4CA32095,2006,CA,32,Leland,Faegre,LBT,0,False,15627,0.170440416203128
H2CA32099,2006,CA,33,Diane E.,Watson,DEM,1,False,113715,1.0
H2CA33048,2006,CA,34,Lucille,Roybal-Allard,DEM,1,False,57459,0.767973375746802
H6CA34211,2006,CA,34,Wayne,Miller,REP,0,False,17359,0.232013258664243
H4CA23011,2006,CA,35,Maxine,Waters,DEM,1,False,82498,0.8374921324589369
H6CA35093,2006,CA,35,Gordon Michael,Mego,AIP,0,False,8343,0.0846953485066899
H6CA35101,2006,CA,35,Paul T.,Ireland,LBT,0,False,7665,0.0778125190343735
H2CA27107,2006,CA,36,Jane,Harman,DEM,1,False,105323,0.633891654077868
H6CA36125,2006,CA,36,Brian,Gibson,REP,0,False,53068,0.319392367275944
H6CA36133,2006,CA,36,Mike,Binkley,LBT,0,False,3170,0.019078800864263702
H6CA36141,2006,CA,36,James R.,Smith,PAF,0,False,4592,0.0276371777819239
H2CA37254,2006,CA,37,Herb,Peters,LBT,0,False,17246,0.176047855290827
H6CA37222,2006,CA,37,Juanita,Millender-McDonald,DEM,1,False,80716,0.823952144709173
H6CA38105,2006,CA,38,Sidney W.,Street,REP,0,False,24620,0.246690914920692
H8CA34068,2006,CA,38,Grace F.,Napolitano,DEM,1,False,75181,0.753309085079308
H2CA39078,2006,CA,39,Linda T.,Sanchez,DEM,1,False,72149,0.6586964659052521
H6CA39129,2006,CA,39,James L.,Andion,REP,0,False,37384,0.341303534094748
H6CA39020,2006,CA,40,Ed,Royce,REP,1,False,100995,0.66756340513851
H6CA40267,2006,CA,40,Florice Orea,Hoffman,DEM,0,False,46418,0.306816754688047
H6CA40283,2006,CA,40,Philip H.,Inman,LBT,0,False,3876,0.025619840173442897
H6CA41174,2006,CA,41,Louie A.,Contreras,DEM,0,False,54235,0.33061251859257296
H8CA37079,2006,CA,41,Jerry,Lewis,REP,1,False,109761,0.669094876984224
H8CA41063,2006,CA,42,Gary G.,Miller,REP,1,False,129720,1.0
H6CA42099,2006,CA,43,Joe,Baca,DEM,1,False,52791,0.644893720987051
H6CA43121,2006,CA,43,Scott,Folkens,REP,0,False,29069,0.35510627901294906
H2CA37023,2006,CA,44,Ken,Calvert,REP,1,False,89555,0.599768276674971
H2CA44128,2006,CA,44,Louis,Vandenberg,DEM,0,False,55275,0.37018805754239303
H4CA44140,2006,CA,44,Kevin,Akin,PAF,0,False,4486,0.0300436657826355
H6CA45084,2006,CA,45,David,Roth,DEM,0,False,64613,0.393379644568374
H8CA44034,2006,CA,45,Mary,Bono,REP,1,False,99638,0.6066203554316261
H4CA46061,2006,CA,46,Jim,Brandt,DEM,0,False,71573,0.366943174127925
H6CA46090,2006,CA,46,Dennis,Chang,LBT,0,False,7303,0.0374412977052273
H8CA42061,2006,CA,46,Dana,Rohrabacher,REP,1,False,116176,0.595615528166848
H4CA46087,2006,CA,47,Tan,Nguyen,REP,0,False,28485,0.37669104325632397
H6CA46033,2006,CA,47,Loretta,Sanchez,DEM,1,False,47134,0.623308956743676
H4CA48026,2006,CA,48,Bruce,Cohen,LBT,0,False,5750,0.0286744428431084
H6CA48039,2006,CA,48,John,Campbell,REP,1,False,120130,0.599071446737846
H6CA48070,2006,CA,48,Steve,Young,DEM,0,False,74647,0.372254110419046
H0CA48024,2006,CA,49,Darrell,Issa,REP,1,False,98831,0.6329761683649621
H4CA49081,2006,CA,49,Lars R.,Grossmith,LBT,0,False,4952,0.0317157368208689
H6CA49086,2006,CA,49,Jeeni,Criscenzo,DEM,0,False,52227,0.334494706571793
H4CA49032,2006,CA,50,Brian P.,Bilbray,REP,1,False,118018,0.5313684703424549
H4CA50055,2006,CA,50,Francine,Busby,DEM,0,False,96612,0.434989329227112
H6CA50233,2006,CA,50,Paul,King,LBT,0,False,4119,0.0185455331334252
H6CA50241,2006,CA,50,Miriam E.,Clark,PAF,0,False,3353,0.015096667297007699
H2CA50034,2006,CA,51,Bob,Filner,DEM,1,False,78114,0.674332478698884
H6CA51041,2006,CA,51,Blake L.,Miles,REP,0,False,34931,0.301547837947496
H6CA51058,2006,CA,51,Dan,Litwin,LBT,0,False,2794,0.024119683353620105
H2CA42023,2006,CA,52,Duncan,Hunter,REP,1,False,123696,0.646374282146011
H6CA52072,2006,CA,52,John,Rinaldi,DEM,0,False,61208,0.319842816757155
H6CA52106,2006,CA,52,Michael,Benoit,LBT,0,False,6465,0.0337829010968339
H0CA49055,2006,CA,53,Susan A.,Davis,DEM,1,False,97541,0.6755525081897951
H6CA53021,2006,CA,53,"John ""Woody""",Woodrum,REP,0,False,43312,0.29997160409178103
H6CA53039,2006,CA,53,Ernie,Lippe,LBT,0,False,3534,0.0244758877184234
H6CO01141,2006,CO,1,Diana L.,DeGette,DEM,1,False,129446,0.797714933660358
H6CO01190,2006,CO,1,Thomas D.,Kelly,GRE,0,False,32825,0.20228506633964202
H2CO02122,2006,CO,2,Norm,Olsen,LBT,0,False,5025,0.021724374964873498
H6CO02123,2006,CO,2,Rich,Mancuso,REP,0,False,65481,0.283091302900474
H6CO02131,2006,CO,2,J.A.,Calhoun,GRE,0,False,2951,0.012757936422157602
H8CO02087,2006,CO,2,Mark,Udall,DEM,1,False,157850,0.682426385712495
H4CO03142,2006,CO,3,Bruce E.,Lohmiller,W,0,False,23,9.66963482413877e-05
H4CO03167,2006,CO,3,John,Salazar,DEM,1,False,146488,0.615863246138452
H6CO03139,2006,CO,3,Scott,Tipton,REP,0,False,86930,0.365470154461906
H6CO03147,2006,CO,3,Bert L.,Sargent,LBT,0,False,4417,0.0185699030514004
H2CO04045,2006,CO,4,Marilyn N.,Musgrave,REP,1,False,109732,0.456051834273294
H6CO04145,2006,CO,4,Angie,Paccione,DEM,0,False,103748,0.43118202258398297
H6CO04152,2006,CO,4,Eric,Eidsness,CRP,0,False,27133,0.11276614314272299
H6CO05126,2006,CO,5,Jay,Fawcett,DEM,0,False,83431,0.403523960610575
H6CO05159,2006,CO,5,Doug,Lamborn,REP,1,False,123264,0.596181005629825
H6CO05209,2006,CO,5,Richard D.,Hand,W,0,False,41,0.000198301379403742
H6CO05217,2006,CO,5,Gregory S.,Hollister,W,0,False,8,3.86929520787788e-05
H6CO05225,2006,CO,5,Brian X.,Scott,W,0,False,12,5.80394281181683e-05
H4CO06020,2006,CO,6,Jack J.,Woehr,LBT,0,False,4093,0.015107167507594199
H6CO06033,2006,CO,6,Bill,Winter,DEM,0,False,108007,0.39865131712502394
H6CO06041,2006,CO,6,Juan B.,Botero,W,0,False,25,9.227441673341181e-05
H8CO06054,2006,CO,6,Tom,Tancredo,REP,1,False,158806,0.586149240950648
H2CO07055,2006,CO,7,Rick,O'Donnell,REP,0,False,79571,0.420627788467638
H2CO07089,2006,CO,7,Dave,Chandler,GRE,0,False,3073,0.0162444759266699
H6CO07015,2006,CO,7,John,Heckman,W,0,False,2,1.05723891484998e-05
H6CO07023,2006,CO,7,Ed,Perlmutter,DEM,1,False,103918,0.5493307677669
H6CO07064,2006,CO,7,Roger,McCarville,AMC,0,False,2605,0.013770536865921
H6CO07072,2006,CO,7,Steve,Moore,W,0,False,2,1.05723891484998e-05
H6CO07080,2006,CO,7,John David,Sexton,W,0,False,1,5.2861945742498894e-06
H6CT01149,2006,CT,1,Scott,MacLean,REP,0,False,53010,0.25535666114301103
H8CT01046,2006,CT,1,John B.,Larson,DEM,1,False,154539,0.744436201780415
H0CT02124,2006,CT,2,Rob,Simmons,REP,0,False,121165,0.49982880456081197
H2CT02112,2006,CT,2,Joe,Courtney,DEM,1,False,121248,0.500171195439189
H0CT03072,2006,CT,3,Rosa L.,DeLauro,DEM,1,False,150436,0.760119447630501
H6CT03129,2006,CT,3,Joseph,Vollano,REP,0,False,44386,0.224272526539707
H6CT03137,2006,CT,3,Daniel A.,Sumrall,GRE,0,False,3089,0.0156080258297922
H4CT04098,2006,CT,4,Diane,Farrell,DEM,0,False,99450,0.475794066568111
H6CT04101,2006,CT,4,Philip Z.,Maymin,LBT,0,False,3058,0.0146302489247389
H8CT04057,2006,CT,4,Christopher,Shays,REP,1,False,106510,0.509570900253087
H2CT06014,2006,CT,5,Nancy L.,Johnson,REP,0,False,94824,0.43536390516244
H6CT05124,2006,CT,5,Chris,Murphy,DEM,1,False,122980,0.5646360948375608
H0DC00058,2006,DC,0,Eleanor Holmes,Norton,DEM,1,False,111726,0.973418019289579
H2DE00072,2006,DE,0,Michael N.,Castle,REP,1,False,143897,0.571714065492225
H6DE00172,2006,DE,0,Dennis,Spivack,DEM,0,False,97565,0.38763339610797204
H6DE00180,2006,DE,0,Karen M.,Hartley-Nagle,IDE,0,False,5769,0.022920689408567497
H6DE01063,2006,DE,0,Michael,Berg,GRE,0,False,4463,0.0177318489912354
H2FL01100,2006,FL,1,Jeff,Miller,REP,1,False,135786,0.685351745858696
H6FL01077,2006,FL,1,Joe,Roberts,DEM,0,False,62340,0.314648254141304
H0FL04066,2006,FL,4,Ander,Crenshaw,REP,1,False,141759,0.696676315492016
H6FL04071,2006,FL,4,Robert J.,Harms,DEM,0,False,61704,0.303245052314981
H6FL04089,2006,FL,4,John,Blade,W,0,False,16,7.86321930027177e-05
H2FL05127,2006,FL,5,"Virginia ""Ginny""",Brown-Waite,REP,1,False,162421,0.598500257940895
H4FL05032,2006,FL,5,John T.,Russell,DEM,0,False,108959,0.40149974205910505
H2FL06091,2006,FL,6,David E.,Bruderly,DEM,0,False,91528,0.401211595193947
H8FL06056,2006,FL,6,Clifford (Cliff) B.,Stearns,REP,1,False,136601,0.598788404806053
H2FL08055,2006,FL,7,John L.,Mica,REP,1,False,149656,0.630821109425055
H6FL07090,2006,FL,7,John F.,Chagnon,DEM,0,False,87584,0.36917889057494496
H0FL08042,2006,FL,8,Ric,Keller,REP,1,False,95258,0.527908935736295
H6FL08163,2006,FL,8,Charlie,Stuart,DEM,0,False,82526,0.45734964864445504
H6FL08205,2006,FL,8,Wes,Hoaglund,IND,0,False,2640,0.0146305779078274
H6FL08221,2006,FL,8,D.J.,Mauro,W,0,False,17,9.421205470949439e-05
H6FL08239,2006,FL,8,Larry,Sapp,W,0,False,3,1.66256567134402e-05
H2FL09095,2006,FL,9,Andrew,Pasayan,W,0,False,19,8.635853335939241e-05
H6FL09070,2006,FL,9,Gus Michael,Bilirakis,REP,1,False,123016,0.5591305968283691
H6FL09138,2006,FL,9,Phyllis,Busansky,DEM,0,False,96978,0.440783044638271
H6FL06035,2006,FL,10,C.W. Bill,Young,REP,1,False,131488,0.6592694727869841
H6FL10102,2006,FL,10,Samm,Simpson,DEM,0,False,67950,0.340695429817744
H6FL10110,2006,FL,10,Salvatore A.,Fiorella,W,0,False,7,3.50973952718795e-05
H6FL11126,2006,FL,11,Kathy,Castor,DEM,1,False,97470,0.696502836889569
H6FL11167,2006,FL,11,Jim,Greenwald,W,0,False,13,9.28956281888211e-05
H6FL11175,2006,FL,11,"Eddie , Jr.",Adams,REP,0,False,42454,0.303368538394478
H6FL11191,2006,FL,11,R. J.,Spencer,W,0,False,5,3.5729087764931197e-05
H0FL12051,2006,FL,12,Adam H.,Putnam,REP,1,False,124452,0.6911542562644389
H6FL12157,2006,FL,12,Joe,Viscusi,IND,0,False,34976,0.194242047272081
H6FL12165,2006,FL,12,Ed,Bowlin,IND,0,False,20636,0.11460369646348
H4FL13069,2006,FL,13,Christine,Jennings,DEM,0,False,118940,0.49922560010745104
H6FL13148,2006,FL,13,Vern,Buchanan,REP,1,False,119309,0.500774399892549
H4FL14059,2006,FL,14,Connie,Mack,REP,1,False,151615,0.6436938256509541
H4FL14091,2006,FL,14,Robert M.,Neeld,DEM,0,False,83920,0.356289192023402
H6FL14088,2006,FL,14,Richard,Grayson,W,0,False,3,1.2736744233438999e-05
H6FL14096,2006,FL,14,Dan,,W,0,False,1,4.2455814111463504e-06
H4FL15114,2006,FL,15,Dave,Weldon,REP,1,False,125965,0.5628488062949341
H6FL15135,2006,FL,15,Bob,Bowman,DEM,0,False,97834,0.437151193705066
H4FL16104,2006,FL,16,Joe,Negron,REP,0,False,111415,0.47659481633892703
H6FL16059,2006,FL,16,Tim,Mahoney,DEM,1,False,115832,0.495489213895531
H6FL16075,2006,FL,16,Emmie,Ross,IND,0,False,6526,0.0279159697655418
H2FL17056,2006,FL,17,Kendrick B.,Meek,DEM,1,False,90663,0.999746377610657
H6FL17057,2006,FL,17,Eric,Simpson,W,0,False,23,0.000253622389343449
H0FL18025,2006,FL,18,Ileana,Ros-Lehtinen,REP,1,False,79631,0.621476290075859
H4FL18027,2006,FL,18,"David ""Big Dave""",Patlak,DEM,0,False,48499,0.378508101020822
H6FL18030,2006,FL,18,Margaret,Trowe,W,0,False,2,1.56089033184528e-05
H2FL19037,2006,FL,21,Lincoln,Diaz-Balart,REP,1,False,66784,0.594661015439959
H4FL21047,2006,FL,21,Frank J.,Gonzalez,DEM,0,False,45522,0.405338984560041
H0FL12010,2006,FL,22,E. Clay,Shaw,REP,0,False,100663,0.471257695278669
H6FL22040,2006,FL,22,Ron,Klein,DEM,1,False,108688,0.5088270405655301
H6FL22065,2006,FL,22,Neil,Evangelista,IND,0,False,4254,0.0199152641558016
H2FL00250,2006,FL,24,Tom,Feeney,REP,1,False,123795,0.579407277050239
H6FL24020,2006,FL,24,Clint,Curtis,DEM,0,False,89863,0.42059272294976097
H2FL25018,2006,FL,25,Mario,Diaz-Balart,REP,1,False,60765,0.584655499215841
H6FL18022,2006,FL,25,Michael,Calderin,DEM,0,False,43168,0.415344500784159
H2GA01157,2006,GA,1,Jack,Kingston,REP,1,False,94961,0.6850009738222159
H6GA00028,2006,GA,1,Jim,Nelson,DEM,0,False,43668,0.31499902617778397
H2GA02031,2006,GA,2,Sanford,Bishop,DEM,1,False,88662,0.678731368991572
H6GA02107,2006,GA,2,Bradley C.,Hughes,REP,0,False,41967,0.32126863100842895
H4GA08067,2006,GA,3,Lynn,Westmoreland,REP,1,False,130428,0.676497284736954
H6GA03071,2006,GA,3,Mike,McGraw,DEM,0,False,62371,0.323502715263046
H2GA04102,2006,GA,4,Catherine,Davis,REP,0,False,34778,0.246313582730144
H6GA04129,2006,GA,4,"Henry C. ""Hank,"" Jr.",Johnson,DEM,1,False,106352,0.7532331402184229
H6GA04145,2006,GA,4,Loren,Collins,W,0,False,64,0.00045327705143278005
H6GA05217,2006,GA,5,John,Lewis,DEM,1,False,122380,0.999607932825824
H6GA05282,2006,GA,5,Eleanor,Garcia,W,0,False,48,0.000392067174175842
H4GA06087,2006,GA,6,Tom,Price,REP,1,False,144958,0.723877913828576
H6GA06108,2006,GA,6,Steve,Sinton,DEM,0,False,55294,0.276122086171424
H0GA04023,2006,GA,7,John,Linder,REP,1,False,130561,0.709131299086436
